3.2126407623300004,11.326826095600001
2.592419129043809,13.567987723372118
4.509486764461339,14.663213256743946
6.461799900324308,15.121652214625268
8.670998815815828,15.569363622180587
10.41520310624076,14.592205614481742
10.936321976471714,11.844513711859932
11.450480892445878,9.407661486178155
12.147165766247753,7.121847921065657
12.418920930999118,4.068099715268876
13.211596597269297,3.4120501328398247
13.640771970954718,1.9847199330654774
13.870022942458906,0.37954979969853564
14.28749619772716,-1.3697449551037322
13.272443759832687,-4.713485611506619
11.386006928625823,-9.00581923399353
12.090864356633427,-13.28246479337121
13.215259025492607,-17.264553624633425
14.908943691649469,-21.13841114728519
17.090945591710543,-22.294322555025833
19.607617927140442,-21.12090274690111
20.16098320884883,-18.06692854126286
18.88621952664507,-14.588069211283125
18.10504430310059,-12.290012216625936
17.531595101872007,-9.698197661273847
17.742940556288467,-6.928266103458888
19.361992962760933,-6.000133483464614
21.307736304560734,-5.508904742727767
24.850144406122194,-4.414176797852326
27.639694051821156,-3.780451692405238
29.22482514172909,-3.1774498380715213
30.558651443689556,-1.801959290512983
29.973654752079323,-0.5090215507655457
29.835173582114603,1.7979608798734639
29.239806408567276,4.798258644779686
26.518500744193375,4.719341128637813
23.89195795988875,3.8534592909287713
21.788680480540307,3.7007856268749553
19.35684148907416,2.9453040916989965
17.24542255543113,2.440705372831421
15.961909863036633,4.370055523642794
14.67017631588152,7.1511088301158665
13.53643141635987,8.970719344310927
12.979998775315131,11.370442556915258
11.060182649621826,14.457596521817871
8.493844034672106,15.605893855324014
6.512756805526391,15.111144636928069
4.495704209116612,14.66605529101931
2.5975410246111053,13.566931561986003
3.21264076233,11.3268260956
