2.05792,13.4244
3.36314,14.5961
5.25712,14.7657
6.91724,15.1568
8.80962,15.5977
10.1587,15.0058
10.8538,12.5651
11.0033,10.2971
11.6038,8.84126
12.4571,6.39154
12.2077,4.44472
13.2929,3.44415
13.4227,3.01489
13.6425,1.04069
14.0098,-0.153997
13.9724,-1.93032
14.2156,-3.96327
15.092,-5.60902
16.435,-6.48037
19.237,-6.97019
21.2981,-6.53591
23.0493,-5.30488
25.0395,-4.05048
27.057,-3.89437
28.1581,-3.70177
29.832,-2.61439
30.8095,-1.61725
29.8606,-0.643198
29.6889,1.13963
29.7217,3.8039
28.5323,5.08189
26.0536,4.57563
23.7309,4.10307
22.142,3.78423
20.1636,3.38776
18.1684,2.21681
16.7943,2.89515
15.8272,4.25257
14.9827,6.79068
14.0058,8.67174
13.1569,9.86361
12.7906,12.3506
10.6901,14.7016
8.78952,15.4714
6.68699,15.0843
5.7453,14.9235
3.88215,14.4106
2.46467,13.1383
