2.78692,13.3803
4.58326,14.5208
6.29617,15.3187
8.6746,15.7322
10.4542,14.5801
10.9564,11.7329
11.0795,9.41017
11.7989,7.14653
12.2727,4.13761
13.3097,3.31681
13.9033,1.61719
14.0719,0.227762
14.1382,-1.10535
13.4175,-5.06386
11.1673,-8.38139
11.7988,-13.1095
13.1404,-17.3128
14.8306,-21.4352
17.3641,-21.9944
20.0581,-20.5269
20.1749,-17.8519
19.2907,-14.673
17.9442,-12.8515
17.0576,-9.6785
17.6921,-7.07083
19.4357,-6.10754
21.1204,-5.82559
25.5596,-4.89125
27.7237,-4.15777
29.455,-3.19622
30.4153,-1.70957
30.0697,-0.444699
30.1652,1.71884
29.3767,4.93249
26.2223,5.18711
23.6932,3.98242
21.6913,4.19829
18.9173,2.87325
17.044,2.32733
15.9296,4.31612
14.5293,7.00599
13.8744,8.76423
12.9869,11.4896
11.0725,14.5836
8.34743,15.5644
6.19971,14.9647
4.01047,14.7212
2.96691,13.5016
