3.15827,14.7987
5.2229,14.7513
6.94567,14.9947
8.81326,15.5451
10.1709,14.9852
10.8419,12.5926
11.0163,10.1296
11.5859,8.81297
12.0396,6.25701
12.1722,4.37998
13.2949,3.66063
13.4544,3.03715
13.6791,1.01895
14.0097,-0.148916
13.2833,-1.73995
13.1778,-4.14316
15.7685,-5.87212
17.1274,-6.80907
18.3838,-6.40475
21.064,-6.20865
23.1789,-4.08418
25.031,-3.95395
27.051,-3.75967
28.2659,-3.68677
29.8983,-2.66353
30.8099,-1.61743
29.9641,-0.715554
29.7028,1.11754
29.7004,3.75512
28.5259,5.08851
26.0426,4.60722
23.7495,4.10806
21.9874,4.04118
20.0619,3.42791
18.1082,2.42732
16.7749,2.8916
15.9822,4.22432
14.9775,6.74896
13.8956,8.65898
13.159,9.89432
12.9269,12.0589
10.7203,14.6778
8.5515,15.3598
6.67601,15.0659
5.82349,14.899
3.9006,14.4085
2.53225,13.0163
3.29824,11.4713
